example_id,content,processed_content,label,metadata
2f8d4247-e53b-49ae-bd26-c4f1765eaee8,"Extract air of categories 2, 3 and 4 shall not be used as recirculation air.","Extract air of categories 2 , 3 and 4 shall not be used as recirculation air .",B-object I-object O B-property B-value O B-value O B-value O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '73_Finnish_Health-IndoorClimateAndVentilation'}
10b2bf58-18df-46ee-a766-ed11eec6f42b,"Humus soil, organic substances decomposing or rotting from moisture or building waste must not be left under new buildings, in their crawl spaces and in their gravel backfills functioning as a drainage layer.","Humus soil , organic substances decomposing or rotting from moisture or building waste must not be left under new buildings , in their crawl spaces and in their gravel backfills functioning as a drainage layer .",B-object I-object O B-object I-object B-quality I-quality I-quality I-quality I-quality O B-object B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '45_Finnish_Health-Humidity'}
fac44f87-4eb9-4f56-998c-74efa9512309,"If air barriers or vapour barriers have been used in the structure, the seams, edges and penetrations must be tight.","If air barriers or vapour barriers have been used in the structure , the seams , edges and penetrations must be tight .",O B-object I-object O B-object I-object O O O O O B-object O O B-object O B-property O B-object O O B-quality O,{'ID': '106_Finnish_Health-Humidity'}
9dd2a0f1-0ff9-4416-8abd-1e6589980ff4,"If the cross-sectional area of a mechanical ventilation systems air duct is designed to be greater than 0.06 m2, the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down.","If the cross-sectional area of a mechanical ventilation systems air duct is designed to be greater than 0.06 m2 , the outdoor air and exhaust air ducts shall be fitted with shutoff dampers that close automatically when the system shuts down .",O O B-property I-property O O B-quality B-object I-object B-object I-object O O O O O O B-value I-value O O B-object I-object I-object I-object I-object I-object O O O O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '100_Finnish_Health-IndoorClimateAndVentilation'}
e874f337-2067-4e77-ad32-c3b857f40e7a,"If the number of occupants exceeds 120, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.","If the number of occupants exceeds 120 , the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people .",O O B-property I-property I-property O B-value O O B-property I-property I-property O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '219_Finnish_FireSafety'}
d9b8f957-49e3-45d0-83ca-c0419a50361a,"In a mechanical system, there shall be a clearly labelled stop switch, which shall be located in an easily accessible place.","In a mechanical system , there shall be a clearly labelled stop switch , which shall be located in an easily accessible place .",O O B-quality B-object O O O O O B-quality I-quality B-object I-object O O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '48_Finnish_Health-IndoorClimateAndVentilation'}
56b3f993-37b5-4cb1-9540-432972f8056e,"In a mechanical ventilation system, the air handling units and chambers shall be able to withstand the loads caused by fan pressure while the shutoff dampers are closed.","In a mechanical ventilation system , the air handling units and chambers shall be able to withstand the loads caused by fan pressure while the shutoff dampers are closed .",O O B-quality B-object I-object O O B-object I-object I-object O B-object O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '99_Finnish_Health-IndoorClimateAndVentilation'}
208b093d-361f-4aec-819d-4abca4e72c68,"in an evacuation area where the maximum number of occupants is 60, the second exit may be no less than 900 millimetres in width.","in an evacuation area where the maximum number of occupants is 60 , the second exit may be no less than 900 millimetres in width .",O O B-object I-object O O B-property I-property I-property I-property O B-value O O B-quality B-object O O O O O B-value I-value O B-property O,{'ID': '216_Finnish_FireSafety'}
b5aa20f2-571e-48d8-9943-4102c9f9bd1a,"In exit passageways and fire-compartmented elevator shafts, means must be arranged for both smoke extraction and flow of replacement air.","In exit passageways and fire-compartmented elevator shafts , means must be arranged for both smoke extraction and flow of replacement air .",O B-object I-object O B-quality B-object I-object O B-object O O O O O B-quality I-quality O B-quality I-quality I-quality I-quality O,{'ID': '250_Finnish_FireSafety'}
f7f1a609-ae35-4544-9b38-e471d7a00666,"In order to enhance the efficiency of firefighting and rescue operations, means of smoke extraction shall be designed and constructed in the building so that smoke can be extracted from the different premises in the building.","In order to enhance the efficiency of firefighting and rescue operations , means of smoke extraction shall be designed and constructed in the building so that smoke can be extracted from the different premises in the building .",O O B-quality I-quality O B-property O B-object I-object I-object I-object O B-object O B-quality I-quality O O B-quality I-quality I-quality O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '249_Finnish_FireSafety'}
75bb8f62-768c-4f82-8f94-48fc158a85f6,It must be possible for fire and service rescue equipment to have sufficiently close access to the building (emergency access road).,It must be possible for fire and service rescue equipment to have sufficiently close access to the building ( emergency access road ) .,O O O O O B-object I-object I-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '239_Finnish_FireSafety'}
4ec44f57-abad-41aa-bd8c-5c4656e62bf9,The air in a building shall flow from spaces of higher indoor air purity to spaces of lower indoor air purity.,The air in a building shall flow from spaces of higher indoor air purity to spaces of lower indoor air purity .,O B-object O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '81_Finnish_Health-IndoorClimateAndVentilation'}
b51c7a9f-2080-4e60-940f-e59af0cc97ce,"The buildings enclosure together with its construction layers and joints must form a whole, preventing the transfer of water across the surface of the enclosure into the construction by wind, slanting rain and wind pressure.","The buildings enclosure together with its construction layers and joints must form a whole , preventing the transfer of water across the surface of the enclosure into the construction by wind , slanting rain and wind pressure .",O B-object B-object O O O B-object I-object O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '34_Finnish_Health-Humidity'}
a33a8e64-62e5-4a95-b5fb-356b18c8f34f,The crawl space must be accessible for inspections and maintenance of the equipment and systems located there.,The crawl space must be accessible for inspections and maintenance of the equipment and systems located there .,O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '84_Finnish_Health-Humidity'}
7602a501-a5b5-429c-99e1-8bc801243494,"The flooring and wall covering must provide waterproofing, or separate waterproofing must be installed under the flooring and behind the wall covering.","The flooring and wall covering must provide waterproofing , or separate waterproofing must be installed under the flooring and behind the wall covering .",O B-object O B-object I-object O B-quality I-quality O O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '111_Finnish_Health-Humidity'}
c72a5952-2e0b-4d4a-9185-09e4149b6239,The flooring functioning as waterproofing or waterproofing located underneath the flooring in wet rooms must have a watertight connection with the waterproofing of the wall.,The flooring functioning as waterproofing or waterproofing located underneath the flooring in wet rooms must have a watertight connection with the waterproofing of the wall .,O B-object B-quality I-quality I-quality O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-object I-object O O B-object O O B-object O,{'ID': '114_Finnish_Health-Humidity'}
c90714e3-d8f9-47dc-ac9c-2e7ee516a89c,The joint between waterproofing and the floor drain must be tight.,The joint between waterproofing and the floor drain must be tight .,O B-object B-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O,{'ID': '119_Finnish_Health-Humidity'}
00cded8a-5208-4c1b-bda4-9677d45b9375,The layers of attic floor structures and the ventilation must prevent the accumulation of damaging moisture into the roof structure resulting from water vapour diffusion or airflow.,The layers of attic floor structures and the ventilation must prevent the accumulation of damaging moisture into the roof structure resulting from water vapour diffusion or airflow .,O B-object O B-object B-object I-object O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '105_Finnish_Health-Humidity'}
9d172d30-e92f-4151-865c-d204f217705d,The slope of the wet room floor must allow water to flow into the floor drain.,The slope of the wet room floor must allow water to flow into the floor drain .,O B-property O O B-object I-object B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '118_Finnish_Health-Humidity'}
fa90c179-d32c-412b-a7d6-a515cc91dbdb,The structure of the exterior wall against the ground must be waterproofed or isolated against water pressure or a structurally managed water removal system allowing the cellar wall to dry in an outward direction must be used to prevent moisture from the surrounding ground and storm water from penetrating the wall structure.,The structure of the exterior wall against the ground must be waterproofed or isolated against water pressure or a structurally managed water removal system allowing the cellar wall to dry in an outward direction must be used to prevent moisture from the surrounding ground and storm water from penetrating the wall structure .,O B-object O O B-object I-object B-quality I-quality I-quality O O B-quality O B-quality I-quality I-quality I-quality O O B-quality I-quality B-object I-object I-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '86_Finnish_Health-Humidity'}
526d7a82-6362-4fce-8d58-1ab0b0005235,The structures of the wet rooms must be rigid enough that the thermal and moisture movements do no damage the wet room waterproofing or surface structures.,The structures of the wet rooms must be rigid enough that the thermal and moisture movements do no damage the wet room waterproofing or surface structures .,O B-object O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '115_Finnish_Health-Humidity'}
9f8c2fbb-a04e-42f9-8fa0-b7a905dbafa0,"The ventilation openings or slots leading to the ventilation space or gap of a structure equipped with a ventilation space or gap must be positioned so that the ventilation space or gap is fully usable as a ventilation air flow path and that the ventilation space or gap is free of enclosed, non-ventilated areas.","The ventilation openings or slots leading to the ventilation space or gap of a structure equipped with a ventilation space or gap must be positioned so that the ventilation space or gap is fully usable as a ventilation air flow path and that the ventilation space or gap is free of enclosed , non-ventilated areas .",O B-object B-object O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O O O B-object I-object I-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-object I-object I-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '40_Finnish_Health-Humidity'}
0ea1e862-2434-4fc8-97a2-b076c992ef20,"The width of an exit must be at least 1,200 millimetres and its free height must be at least 2,100 millimetres.","The width of an exit must be at least 1,200 millimetres and its free height must be at least 2,100 millimetres .",O B-property O O B-object O O O O B-value I-value O O B-quality B-property O O O O B-value I-value O,{'ID': '214_Finnish_FireSafety'}
c416d5e5-cb27-414c-b22e-7ed38be54ed1,There must be an automatic fire-extinguishing system that is suitable for its purpose and connected to the emergency centre.,There must be an automatic fire-extinguishing system that is suitable for its purpose and connected to the emergency centre .,O O O O B-quality B-object I-object O O B-quality I-quality I-quality I-quality O O O O B-object I-object O,{'ID': '232_Finnish_FireSafety'}
23619605-28c0-46ef-bdbb-d1dc11691b8f,Water must not drift into or migrate as a capillary flow from the wet rooms to the surrounding structures and rooms.,Water must not drift into or migrate as a capillary flow from the wet rooms to the surrounding structures and rooms .,B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '109_Finnish_Health-Humidity'}
3bd9e48b-ede5-465e-8fe4-7181a32dd1ec,"Water must not freeze in the systems pipes, channels or devices.","Water must not freeze in the systems pipes , channels or devices .",B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '50_Finnish_Health-Humidity'}
a2bf4b81-52eb-48c0-b753-ed5e939612bf,Waterproofing or water pressure barrier must be located on the outer surface of the exterior wall structure against the ground or inside the exterior thermal insulation facing the ground.,Waterproofing or water pressure barrier must be located on the outer surface of the exterior wall structure against the ground or inside the exterior thermal insulation facing the ground .,B-object O B-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '87_Finnish_Health-Humidity'}
7ca3a924-dd3a-450e-af24-4d456d6c1b32,"Wet room waterproofing must form a whole which is impermeable on all waterproofed surfaces as well as on their seams, penetrations and joints.","Wet room waterproofing must form a whole which is impermeable on all waterproofed surfaces as well as on their seams , penetrations and joints .",B-object I-object B-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '113_Finnish_Health-Humidity'}
38322c6e-7509-4638-9a8d-74d5cfb777b2,A new district heat network should be taken as meaning any other district heat network.,A new district heat network should be taken as meaning any other district heat network .,O B-quality B-object I-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '83_UK_DocL_V1_ConsrvationOfFuelAndPower'}
2fad9e0f-fa0d-4a6b-9c63-152ef8828c4d,An upstand built on site should not exceed a U-value of 0.35W/(m2K).,An upstand built on site should not exceed a U-value of 0.35W/ ( m2K ) .,O B-quality B-object I-object I-object O O O O B-property O B-value I-value I-value I-value O,{'ID': '115_UK_DocL_V1_ConsrvationOfFuelAndPower'}
043258d7-d35e-42d9-87c5-b83565c39ad6,"Before elements are concealed by subsequent work, an onsite audit should be undertaken to confirm that the designed details have been constructed.","Before elements are concealed by subsequent work , an onsite audit should be undertaken to confirm that the designed details have been constructed .",O B-object O B-quality I-quality I-quality I-quality O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '133_UK_DocL_V1_ConsrvationOfFuelAndPower'}
72b3e031-a732-4749-af3e-ffd5c635e830,Boards should be fitted to the structure to avoid any gaps between board edges and between the board facings.,Boards should be fitted to the structure to avoid any gaps between board edges and between the board facings .,B-object O O B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '145_UK_DocL_V1_ConsrvationOfFuelAndPower'}
bfe386ee-8c0b-41d4-9967-6e873edf7229,"Floors and foundations: insulation should be installed tight to the structure, without air gaps between insulation panels and at edges.","Floors and foundations : insulation should be installed tight to the structure , without air gaps between insulation panels and at edges .",B-object O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '148_UK_DocL_V1_ConsrvationOfFuelAndPower'}
a1f91cfd-21f8-49a4-8468-746f49f4848e,"For a building that contains more than one dwelling for example a block of flats or a terrace of houses an average target primary energy rate, target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling.","For a building that contains more than one dwelling for example a block of flats or a terrace of houses an average target primary energy rate , target emission rate and target fabric energy efficiency rate may be calculated as an alternative to individual target rates for each dwelling .",O O B-object O O O O B-value B-object O O O B-object I-object I-object O O B-object I-object I-object O B-quality B-property I-property I-property I-property O B-property I-property I-property O B-property I-property I-property I-property I-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '50_UK_DocL_V1_ConsrvationOfFuelAndPower'}
bd1438b0-ce84-4908-8d01-6c0884aa4650,"For roof-lights, U-values should be calculated based on a horizontal position.","For roof-lights , U-values should be calculated based on a horizontal position .",O B-object O B-property O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '111_UK_DocL_V1_ConsrvationOfFuelAndPower'}
9fee4426-8d7f-40f9-bc6f-562a5d3fd9b4,"For roofs insulated at ceiling level, the long-term protection of the insulation layer should be considered: boarded areas should be provided above the insulation to give access for maintenance.","For roofs insulated at ceiling level , the long-term protection of the insulation layer should be considered : boarded areas should be provided above the insulation to give access for maintenance .",O B-object B-quality I-quality I-quality I-quality O O B-quality B-property O O B-object I-object O O O O B-quality B-object O O B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality O,{'ID': '144_UK_DocL_V1_ConsrvationOfFuelAndPower'}
d5e04f9c-3e74-4ade-8a8c-07b77efd3fd1,"For windows and roof windows, U-values should be calculated based on a vertical position.","For windows and roof windows , U-values should be calculated based on a vertical position .",O B-object O B-object I-object O B-property O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '110_UK_DocL_V1_ConsrvationOfFuelAndPower'}
986f7853-4975-4ecd-8f10-a75d818eb44a,"Fully insulated and continuous cavity closers should be used, installed tight to the insulation and cavity apertures.","Fully insulated and continuous cavity closers should be used , installed tight to the insulation and cavity apertures .",B-quality I-quality O B-quality B-object I-object O O B-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '140_UK_DocL_V1_ConsrvationOfFuelAndPower'}
5b1fe636-d2aa-4382-885e-a4f8a2cae4d4,"Generally, a thermal element once upgraded should not have a U-value greater than 0.7W/(m2K).","Generally , a thermal element once upgraded should not have a U-value greater than 0.7W/ ( m2K ) .",O O O B-object I-object O B-quality O O O O B-property O O B-value I-value I-value I-value O,{'ID': '125_UK_DocL_V1_ConsrvationOfFuelAndPower'}
984c252b-74f4-4d85-9080-1c8ae1851eca,"If performance requires thicker glass to be used, an equivalent window unit with standard thickness (6mm) glazing should be shown to meet the required standard.","If performance requires thicker glass to be used , an equivalent window unit with standard thickness ( 6mm ) glazing should be shown to meet the required standard .",O B-property O B-quality B-object O O O O O B-quality B-object I-object O B-property I-property O B-value O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '113_UK_DocL_V1_ConsrvationOfFuelAndPower'}
5925ca4d-801c-42e4-b581-a176dea2519f,"If thermal energy is supplied from a district heat network, a CO2 emission factor and primary energy factor for the heat delivered to the dwelling by the district heat network should be calculated.","If thermal energy is supplied from a district heat network , a CO2 emission factor and primary energy factor for the heat delivered to the dwelling by the district heat network should be calculated .",O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality O O B-property I-property I-property O B-property I-property I-property O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality O,{'ID': '76_UK_DocL_V1_ConsrvationOfFuelAndPower'}
78d904cd-b605-43a6-b3a4-34c22f557123,"Instead, the dwelling primary energy rate, dwelling emission rate and dwelling fabric energy efficiency rate should be calculated as if the area covered by the pool were replaced with the equivalent area of floor with the same U-value as the pool surround.","Instead , the dwelling primary energy rate , dwelling emission rate and dwelling fabric energy efficiency rate should be calculated as if the area covered by the pool were replaced with the equivalent area of floor with the same U-value as the pool surround .",O O O B-property I-property I-property I-property O B-property I-property I-property O B-property I-property I-property I-property I-property O O B-quality O O O B-object B-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '84_UK_DocL_V1_ConsrvationOfFuelAndPower'}
d0ef750b-078c-4e63-a57f-298674c06a5e,Moisture-resistant insulation should be fitted below damp-proof course level and extend to the foundation block/structure.,Moisture-resistant insulation should be fitted below damp-proof course level and extend to the foundation block/structure .,B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality O,{'ID': '136_UK_DocL_V1_ConsrvationOfFuelAndPower'}
ebb26e9f-622f-4faa-a2c8-997158e30499,Mortar snots should be removed to ensure a tight fit with the structure and cavities cleared of all debris.,Mortar snots should be removed to ensure a tight fit with the structure and cavities cleared of all debris .,B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '142_UK_DocL_V1_ConsrvationOfFuelAndPower'}
8805ec9f-3f5f-44fc-9078-3ae62439c973,"NOTE: When a single U-value is calculated for a product range of doors, the configuration of the door chosen for the calculation should be the worst performing in the product range.","NOTE : When a single U-value is calculated for a product range of doors , the configuration of the door chosen for the calculation should be the worst performing in the product range .",O O O O B-quality B-property O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-property O O B-object B-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '108_UK_DocL_V1_ConsrvationOfFuelAndPower'}
01d924bf-4a69-4eb8-b05e-ce993aee3d45,Perimeter insulation should be continuous and have a minimum thickness of 25mm.,Perimeter insulation should be continuous and have a minimum thickness of 25mm .,B-object I-object O O B-quality O O O O B-property O B-value O,{'ID': '135_UK_DocL_V1_ConsrvationOfFuelAndPower'}
61bc1c7a-62f8-43c1-9c71-6e3073695cbe,"Roofs: insulation should be installed tight to the structure, without air gaps, and should extend to the wall insulation.","Roofs : insulation should be installed tight to the structure , without air gaps , and should extend to the wall insulation .",B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '143_UK_DocL_V1_ConsrvationOfFuelAndPower'}
caf32693-fa0e-43ba-aa9f-526bcba734fa,Single glazing should be supplemented with low-emissivity secondary glazing.,Single glazing should be supplemented with low-emissivity secondary glazing .,B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '119_UK_DocL_V1_ConsrvationOfFuelAndPower'}
f4b90866-b477-4fe0-a96f-3d6e0d1bd2f6,The annual percentage of heat supplied from each heat source should be the same for each newly connected dwelling.,The annual percentage of heat supplied from each heat source should be the same for each newly connected dwelling .,O B-property I-property I-property I-property B-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '79_UK_DocL_V1_ConsrvationOfFuelAndPower'}
07565483-7508-43fc-b15e-82d95881e81e,"The average dwelling primary energy rate, dwelling emission rate and dwelling fabric energy efficiency rate should be calculated using the same averaging methodology.","The average dwelling primary energy rate , dwelling emission rate and dwelling fabric energy efficiency rate should be calculated using the same averaging methodology .",O B-quality B-property I-property I-property I-property O B-property I-property I-property O B-property I-property I-property I-property I-property O O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '70_UK_DocL_V1_ConsrvationOfFuelAndPower'}
41d06a37-5039-4dc0-aae1-0fe3abbd84fc,The building fabric should be constructed so that the insulation is reasonably continuous across newly built elements.,The building fabric should be constructed so that the insulation is reasonably continuous across newly built elements .,O B-object I-object O O B-quality O O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '132_UK_DocL_V1_ConsrvationOfFuelAndPower'}
45adb0b6-63ee-4f42-b6a3-8fc396221c67,The depth of the insulation plus any required air gap should be at least to the depth of the rafters.,The depth of the insulation plus any required air gap should be at least to the depth of the rafters .,O B-property O O B-object O O B-quality B-object I-object O O O O O O B-property O O B-object O,{'ID': '128_UK_DocL_V1_ConsrvationOfFuelAndPower'}
ca1bbebb-fe4e-48d8-8cdf-eef13cd79ee9,The dwelling emission rate must not exceed the individual dwellings target emission rate.,The dwelling emission rate must not exceed the individual dwellings target emission rate .,O B-property I-property I-property O O O O B-quality B-object B-property I-property I-property O,{'ID': '65_UK_DocL_V1_ConsrvationOfFuelAndPower'}
9ff8b8fd-5361-4c3d-9a7e-7459276c8df7,The dwelling fabric energy efficiency rate must not exceed the individual dwellings target fabric energy efficiency rate.,The dwelling fabric energy efficiency rate must not exceed the individual dwellings target fabric energy efficiency rate .,O B-property I-property I-property I-property I-property O O O O B-quality B-object B-property I-property I-property I-property I-property O,{'ID': '66_UK_DocL_V1_ConsrvationOfFuelAndPower'}
ef4f54b6-1099-4404-9fa2-d0c0d5e55543,The dwelling primary energy rate must not exceed the individual dwellings target primary energy rate.,The dwelling primary energy rate must not exceed the individual dwellings target primary energy rate .,O B-property I-property I-property I-property O O O O B-quality B-object B-property I-property I-property I-property O,{'ID': '64_UK_DocL_V1_ConsrvationOfFuelAndPower'}
3835aa39-14bc-4c7a-a029-a5ce391bad76,The efficiency of the secondary heating appliance with its appropriate fuel should be used in the calculation of the dwelling primary energy rate and dwelling emission rate.,The efficiency of the secondary heating appliance with its appropriate fuel should be used in the calculation of the dwelling primary energy rate and dwelling emission rate .,O B-property O O B-quality B-object I-object B-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '73_UK_DocL_V1_ConsrvationOfFuelAndPower'}
cb531516-b36e-4155-a8fa-5114e3e71dbc,The insulant should be chosen to achieve the lowest practicable U-value.,The insulant should be chosen to achieve the lowest practicable U-value .,O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '129_UK_DocL_V1_ConsrvationOfFuelAndPower'}
c7035b48-7244-40a9-a70e-1d244caf72ac,"The same approved calculation tool must be used to calculate the target primary energy rate, target emission rate and target fabric energy efficiency rate and the dwelling primary energy rate, dwelling emission rate and dwelling fabric energy efficiency rate.","The same approved calculation tool must be used to calculate the target primary energy rate , target emission rate and target fabric energy efficiency rate and the dwelling primary energy rate , dwelling emission rate and dwelling fabric energy efficiency rate .",O B-quality B-quality B-object I-object O O B-quality I-quality I-quality O B-property I-property I-property I-property O B-property I-property I-property O B-property I-property I-property I-property I-property O O B-property I-property I-property I-property O B-property I-property I-property O B-property I-property I-property I-property I-property O,{'ID': '56_UK_DocL_V1_ConsrvationOfFuelAndPower'}
3c0a8ccb-d813-40fb-b69b-88250d3bc4ec,These fittings should not exceed a centre pane U-value of 1.2W/(m2K).,These fittings should not exceed a centre pane U-value of 1.2W/ ( m2K ) .,O B-object O O O O B-property I-property I-property O B-value I-value I-value I-value O,{'ID': '118_UK_DocL_V1_ConsrvationOfFuelAndPower'}
f6a682fb-f427-41d0-9219-3a45d2134be6,"To correctly assess whether an element meets the limiting U-value, the U-value must be calculated for the element in the appropriate plane - either horizontal or vertical.","To correctly assess whether an element meets the limiting U-value , the U-value must be calculated for the element in the appropriate plane - either horizontal or vertical .",O O O O O B-object B-quality I-quality I-quality I-quality O O B-property O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '109_UK_DocL_V1_ConsrvationOfFuelAndPower'}
7dbe5dbf-39fb-4ba4-bc75-d6ac7898e615,"U-values for rooflights or rooflight-and-kerb assemblies should be based on the developed surface area of the rooflight (U-values), which is often greater than the area of the roof opening.","U-values for rooflights or rooflight-and-kerb assemblies should be based on the developed surface area of the rooflight ( U-values ) , which is often greater than the area of the roof opening .",B-property O B-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '114_UK_DocL_V1_ConsrvationOfFuelAndPower'}
d30364dd-539e-4351-9d53-89ad358a4b44,"U-values for rooflights or rooflight-and-kerb assemblies should be based on the outer developed surface area, which is often greater than the area of the roof opening.","U-values for rooflights or rooflight-and-kerb assemblies should be based on the outer developed surface area , which is often greater than the area of the roof opening .",B-property O B-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '122_UK_DocL_V1_ConsrvationOfFuelAndPower'}
9a90337f-e2d2-4989-9e33-f6e4b64b755a,"U-values should be assessed for the whole fabric element (e.g. in the case of a window, the combined performance of the glazing and the frame).","U-values should be assessed for the whole fabric element ( e.g . in the case of a window , the combined performance of the glazing and the frame ) .",B-property O O B-quality I-quality I-quality I-quality I-quality I-quality O O O O O O O O O O O O O O O O O O O O O,{'ID': '104_UK_DocL_V1_ConsrvationOfFuelAndPower'}
