example_id,tagged_sentence,relation_type
2f8d4247-e53b-49ae-bd26-c4f1765eaee8_6,"Extract air of <e1>Unit length</e1> 2, 3 and <e2>1,500 millimetres</e2> shall not be used as recirculation air.",equal
2f8d4247-e53b-49ae-bd26-c4f1765eaee8_7,"Extract air of <e1>primary energy content</e1> 2, 3 and <e2>450mm</e2> shall not be used as recirculation air.",equal
2f8d4247-e53b-49ae-bd26-c4f1765eaee8_8,"Extract air of <e1>termination points</e1> 2, 3 and <e2>160 millimetres</e2> shall not be used as recirculation air.",equal
2f8d4247-e53b-49ae-bd26-c4f1765eaee8_9,"Extract air of <e1>heat</e1> 2, 3 and <e2>900 millimetres</e2> shall not be used as recirculation air.",equal
2f8d4247-e53b-49ae-bd26-c4f1765eaee8_10,"Extract air of <e1>room temperature</e1> 2, 3 and <e2>0.7</e2> shall not be used as recirculation air.",equal
2f8d4247-e53b-49ae-bd26-c4f1765eaee8_11,"Extract air of <e1>opening</e1> 2, 3 and <e2>70 kN</e2> shall not be used as recirculation air.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_0,"Where necessary, <e1>1,500 millimetres</e1><e2>living accommodation</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_1,"Where necessary, <e1>1 in 40</e1><e2>pipes</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_2,"Where necessary, <e1>400mm</e1><e2>Handrails</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_3,"Where necessary, <e1>1,200 MJ/m2</e1><e2>requirement</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_4,"Where necessary, <e1>390 millimetres</e1><e2>rafters</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_5,"Where necessary, <e1>0.15</e1><e2>Window handles</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_6,"Where necessary, <e1>0.7</e1><e2>design solution</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_7,"Where necessary, <e1>4</e1><e2>information</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_8,"Where necessary, <e1>15mm</e1><e2>muntins</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_9,"Where necessary, <e1>1.3 seconds</e1><e2>holes</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_10,"Where necessary, <e1>0.35W/(m2K)</e1><e2>flights</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
3121fe90-27db-405e-a42a-df3cd22ee176_11,"Where necessary, <e1>60</e1><e2>cube</e2>, one above the other, must be installed in order to take into account children and users of wheelchairs.",equal
34a524ec-6994-426f-86af-78788fd34a80_0,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>drop</e1> should be <e2>100 litres</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_1,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>Leakage</e1> should be <e2>120</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_2,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>proportion</e1> should be <e2>390 millimetres</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_3,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>frequency</e1> should be <e2>2.0 m3/(h m2)</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_4,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>size</e1> should be <e2>230mm</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_5,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>CO2 emission factor</e1> should be <e2>1 in 40</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_6,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>storage capacity</e1> should be <e2>28 metres</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_7,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>reverberation time</e1> should be <e2>0.1m2</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_8,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>Air permeability</e1> should be <e2>2.4m</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_9,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>water vapour resistance</e1> should be <e2>500 millimetres</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_10,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>U-values</e1> should be <e2>one per 100m2</e2>.",equal
34a524ec-6994-426f-86af-78788fd34a80_11,"Between the locking points for the mortice lock and surface-mounted rim lock, the <e1>heat recovery</e1> should be <e2>0.055555556</e2>.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_0,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>500kW</e1> <e2>insulating material</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_1,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>10 kN</e1> <e2>Lifting devices</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_2,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>400-600mm</e1> <e2>Ramps</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_3,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>0.055555556</e1> <e2>commissioning plan</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_4,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>B</e1> <e2>extract fan</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_5,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>one metre</e1> <e2>places</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_6,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>200 m2</e1> <e2>morticed bolts</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_7,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>10m</e1> <e2>Staircases</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_8,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>adequate means</e1> <e2>foundations</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_9,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>eight per cent</e1> <e2>hot water circuit</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_10,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>20</e1> <e2>panel parts</e2> properties, where there should be no fewer than four.",equal
3724fd47-22f7-432c-81a2-1abcb95c7df2_11,"The total number of ventilators installed in a dwellings habitable rooms and kitchens should be no fewer than five, except in <e1>180kW</e1> <e2>exhaust outlets</e2> properties, where there should be no fewer than four.",equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_0,The full <e1>span</e1> under a stair that forms part of the storage provision should be counted as <e2>220 millimetres</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_1,The full <e1>mechanical ventilation</e1> under a stair that forms part of the storage provision should be counted as <e2>56 metres</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_2,The full <e1>total floor area</e1> under a stair that forms part of the storage provision should be counted as <e2>200 Watts per room</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_3,The full <e1>free gap</e1> under a stair that forms part of the storage provision should be counted as <e2>60</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_4,The full <e1>continuity</e1> under a stair that forms part of the storage provision should be counted as <e2>600kg/m3</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_5,The full <e1>indoor units</e1> under a stair that forms part of the storage provision should be counted as <e2>25W/m2</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_6,The full <e1>installation</e1> under a stair that forms part of the storage provision should be counted as <e2>5m</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_7,The full <e1>illuminance</e1> under a stair that forms part of the storage provision should be counted as <e2>10 litres per second per person</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_8,"The full <e1>annual percentage of heat</e1> under a stair that forms part of the storage provision should be counted as <e2>1,200 millimetres</e2>.",equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_9,The full <e1>air extract rate</e1> under a stair that forms part of the storage provision should be counted as <e2>ten millimetres</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_10,The full <e1>operation</e1> under a stair that forms part of the storage provision should be counted as <e2>0.2</e2>.,equal
389c960b-525d-4f2e-9a2c-1805eb2dc20d_11,The full <e1>power input from controls</e1> under a stair that forms part of the storage provision should be counted as <e2>Five ventilators</e2>.,equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_0,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>installation</e1> of <e2>200 m2</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_1,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>efficiency</e1> of <e2>850-1000mm</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_2,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>maximum capacity</e1> of <e2>190  millimetres</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_3,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>construction</e1> of <e2>150m2</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_4,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>power requirements</e1> of <e2>1</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_5,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>total cost</e1> of <e2>90mm</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_6,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>vicinity</e1> of <e2>2</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_7,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>total floor area</e1> of <e2>500kW</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_8,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>maximum number of occupants</e1> of <e2>900mm</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_9,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>rise between landings</e1> of <e2>100 millimetres</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_10,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>location</e1> of <e2>20 millimetres</e2>, except in doorways.",equal
4abb3268-3ba6-47e8-a8b7-4676dbaa9a16_11,"For buildings other than dwellings and for common access areas in buildings that contain flats, Provide all means of escape routes with a minimum clear <e1>combined dead,imposed and wind loads</e1> of <e2>56 metres</e2>, except in doorways.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_0,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>common access point</e1> may be <e2>day-care institutions</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_1,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>Products</e1> may be <e2>panel parts</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_2,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>storey</e1> may be <e2>exhaust outlets</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_3,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>requirements</e1> may be <e2>outdoor air and exhaust air ducts</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_4,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>handrail</e1> may be <e2>speed glandless circulators</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_5,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>these</e1> may be <e2>roofs</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_6,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>Supply temperature control</e1> may be <e2>casings</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_7,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>frame components</e1> may be <e2>CO2 readings</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_8,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>Standing areas</e1> may be <e2>thermal element</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_9,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>electric vehicle charge point</e1> may be <e2>boiler</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_10,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>water removal system</e1> may be <e2>exit enclosure</e2>.",equal
4e8c5c50-44af-48f6-b959-e6f9b31afa1e_11,"If the planned time of use of a modular or portable building in a single location is less than two years, the only practical <e1>Staircases</e1> may be <e2>sign</e2>.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_0,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>m3/(hm2) at 50Pa</e1> of appropriately located <e2>Structures</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_1,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>01:20:00</e1> of appropriately located <e2>construction layers</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_2,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>(16.66 8.33 V0.4)/(1000 24)</e1> of appropriately located <e2>hatch</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_3,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>4</e1> of appropriately located <e2>future connection</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_4,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>300mm</e1> of appropriately located <e2>living quarters</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_5,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>EI 30</e1> of appropriately located <e2>hot water storage vessel</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_6,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>20 millimetres</e1> of appropriately located <e2>standing auditorium</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_7,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>70 kN</e1> of appropriately located <e2>cavity</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_8,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>0.136kgCO2/kWh</e1> of appropriately located <e2>heating circuits</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_9,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>15 degrees</e1> of appropriately located <e2>wash rooms</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_10,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>1m3/s</e1> of appropriately located <e2>fixture</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
511c1a7f-08b9-48ec-aea6-9b749fdf31a1_11,"A non-residential building shall, considering the intended use and functional units of the building and distances in the building, have an <e1>90mm</e1> of appropriately located <e2>car park</e2> which are suitable for users of wheelchairs and walking frames with wheels.",equal
5e51b653-449e-4d00-be19-0e20ecff5c49_0,The default <e1>storage capacity</e1> should be <e2>0.15m/s</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_1,The default <e1>that</e1> should be <e2>50 millimetres</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_2,The default <e1>flushing</e1> should be <e2>eight per cent</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_3,The default <e1>wide</e1> should be <e2>300mm</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_4,The default <e1>use</e1> should be <e2>0.35W/(m2K)</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_5,The default <e1>Level differences</e1> should be <e2>15</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_6,The default <e1>presence</e1> should be <e2>9mm</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_7,The default <e1>annual percentage of heat</e1> should be <e2>21 C</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_8,The default <e1>habitable area</e1> should be <e2>0.3W/m2</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_9,The default <e1>value</e1> should be <e2>900mm</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_10,The default <e1>number of appliances</e1> should be <e2>proportion</e2>.,equal
5e51b653-449e-4d00-be19-0e20ecff5c49_11,The default <e1>design solar load</e1> should be <e2>800 millimetres</e2>.,equal
5fa7daca-cb50-4397-a736-617e52d30187_0,"If <e1>indoor and outdoor conditions</e1> at below 30% are required and unavailable, the <e2>fire resistance time</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_1,"If <e1>outputs</e1> at below 30% are required and unavailable, the <e2>that</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_2,"If <e1>performance</e1> at below 30% are required and unavailable, the <e2>Length</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_3,"If <e1>vertical spacing</e1> at below 30% are required and unavailable, the <e2>dimensions</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_4,"If <e1>ventilation rate</e1> at below 30% are required and unavailable, the <e2>number of appliances</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_5,"If <e1>feasibility of installing high-efficiency alternative systems</e1> at below 30% are required and unavailable, the <e2>air leakage rate figure</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_6,"If <e1>breaking</e1> at below 30% are required and unavailable, the <e2>heat exchanger area</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_7,"If <e1>span</e1> at below 30% are required and unavailable, the <e2>planned time of use</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_8,"If <e1>operation</e1> at below 30% are required and unavailable, the <e2>away</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_9,"If <e1>total combined window area</e1> at below 30% are required and unavailable, the <e2>target emission rate</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_10,"If <e1>target fabric energy efficiency rate</e1> at below 30% are required and unavailable, the <e2>sections</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_11,"If <e1>service</e1> at below 30% are required and unavailable, the <e2>prevailing wind direction</e2> may be taken as equal to that at 30% load.",equal
5fa7daca-cb50-4397-a736-617e52d30187_0,"If efficiencies at below 30% are required and unavailable, the <e1>heat loss</e1> may be taken as equal to that at <e2>15</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_1,"If efficiencies at below 30% are required and unavailable, the <e1>constraints</e1> may be taken as equal to that at <e2>600kg/m3</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_2,"If efficiencies at below 30% are required and unavailable, the <e1>total minimum width</e1> may be taken as equal to that at <e2>400-600mm</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_3,"If efficiencies at below 30% are required and unavailable, the <e1>inner surfaces</e1> may be taken as equal to that at <e2>1000m2</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_4,"If efficiencies at below 30% are required and unavailable, the <e1>facade area</e1> may be taken as equal to that at <e2>25mm</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_5,"If efficiencies at below 30% are required and unavailable, the <e1>density</e1> may be taken as equal to that at <e2>400mm</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_6,"If efficiencies at below 30% are required and unavailable, the <e1>deep</e1> may be taken as equal to that at <e2>5m</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_7,"If efficiencies at below 30% are required and unavailable, the <e1>flow rate</e1> may be taken as equal to that at <e2>850 millimetres</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_8,"If efficiencies at below 30% are required and unavailable, the <e1>control function</e1> may be taken as equal to that at <e2>400 millimetres</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_9,"If efficiencies at below 30% are required and unavailable, the <e1>dimensions</e1> may be taken as equal to that at <e2>1m3/s</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_10,"If efficiencies at below 30% are required and unavailable, the <e1>surface temperature</e1> may be taken as equal to that at <e2>20</e2>.",equal
5fa7daca-cb50-4397-a736-617e52d30187_11,"If efficiencies at below 30% are required and unavailable, the <e1>above</e1> may be taken as equal to that at <e2>0.15</e2>.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_0,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>load capacity</e1> 1 and <e2>E</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_1,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>thermal integrity</e1> 1 and <e2>0.5 kN/m2</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_2,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>design</e1> 1 and <e2>2.2 metres</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_3,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>cold side</e1> 1 and <e2>50 m</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_4,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>frequency</e1> 1 and <e2>56 metres</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_5,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>surface</e1> 1 and <e2>30m2</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_6,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>performance standards</e1> 1 and <e2>E 15</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_7,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>configuration</e1> 1 and <e2>0.7W/(m2K)</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_8,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>length</e1> 1 and <e2>300 litres</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_9,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>clear width</e1> 1 and <e2>100 litres</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_10,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>floor  plate areas</e1> 1 and <e2>280mm</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_11,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>free gap</e1> 1 and <e2>half a metre</e2> if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_0,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>habitable area</e1> <e2>1.501kWhPE/kWh</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_1,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>extends</e1> <e2>200 m2</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_2,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>travel distance</e1> <e2>A</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_3,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>air flow rate</e1> <e2>50</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
60024014-cb6a-4a53-9b12-9497e0a1e5e8_4,"Extract air from toilets, washrooms and cleaning spaces may be conducted to vertical ducts for <e1>output</e1> <e2>1,000 millimetres</e2> and 2 if the total extract air flow from these spaces does not exceed 10 of the total air flow in the vertical duct.",equal
